pop,Elev_class,Elev_m,Latitude,Longitude,timeframe,year,cwd,pck,ppt,tmn,tmx,ann_tmean,mean_diurnal_range,temp_seasonality,temp_ann_range,ann_ppt,ppt_seasonality,tmean_wettest_month,tmean_driest_month,ppt_warmest_month,ppt_coldest_month,Season
DPR,mid,1019,39.22846,-120.81518,recent,2009,28.43833343187968,0,105.73749848082662,7.957499898970127,20.28249986966451,14.119999884317318,12.324999970694384,7.0436629697097395,32.01999893784523,1268.8499817699194,90.95040091966305,6.090000152587891,24.714999198913574,0,189.6499938964844,Water Year
DPR,mid,1019,39.22846,-120.81518,recent,2010,25.58500011761983,0,123.39083255330722,7.185833315054576,18.914999961853027,13.050416638453802,11.729166646798452,6.785969630626645,30.799999952316284,1480.6899906396866,86.12620939317961,6.535000085830688,23.795000076293945,0,206.5399932861328,Water Year
DPR,mid,1019,39.22846,-120.81518,recent,2011,22.269999742507935,0,162.07000379016003,7.085833217638235,18.71250009536743,12.899166656502834,11.626666877729198,6.968970791226809,30.920000839978456,1944.8400454819202,113.22577103585309,5.659999907016754,22.710000038146973,0,208.3800048828125,Water Year
DPR,mid,1019,39.22846,-120.81518,recent,2012,23.56333327293396,0,99.59583389572799,7.9574999411900835,20.605000257492065,14.281250099341074,12.647500316301983,6.943364511260633,31.730001211166382,1195.150006748736,139.06860842000606,6.670000076293945,22.9350004196167,0.1899999976158142,465.510009765625,Water Year
DPR,mid,1019,39.22846,-120.81518,recent,2013,26.74500020345052,7.59499979019165,98.54999805428088,8.089166621367136,20.504999955495197,14.297083288431168,12.415833334128061,6.5782970282309146,32.19999969005585,1182.5999766513705,153.5321961798063,5.200000166893005,25.170000076293945,0,504.3399963378906,Water Year
DPR,mid,1019,39.22846,-120.81518,recent,2014,28.16083312034607,0,79.64416495958963,9.389166762431463,21.715833346048992,15.552500054240227,12.326666583617529,6.197288100046512,31.37999951839447,955.7299795150756,143.00216495085698,8.109999895095825,23.234999895095825,0,29.1299991607666,Water Year
DPR,mid,1019,39.22846,-120.81518,recent,2015,34.2574999332428,0,75.45250219479203,9.709166824817657,21.823333422342937,15.766250123580297,12.114166597525278,5.923552148887731,27.2400004863739,905.4300263375044,154.49390193943665,6.985000252723694,23.75,0.17000000178813934,397.9200134277344,Water Year
DPR,mid,1019,39.22846,-120.81518,recent,2016,30.41083363691966,14.234999974568685,151.2925018717845,8.190833374857903,20.104166746139526,14.147500060498714,11.913333371281624,6.927547373676375,31.4700009226799,1815.5100224614143,113.39473278254839,9.165000200271606,23.975000143051147,0,337.45001220703125,Water Year
DPR,mid,1019,39.22846,-120.81518,recent,2017,29.014166633288067,32.458333333333336,192.29750068982443,8.590000063180923,20.31500021616618,14.452500139673552,11.725000152985254,7.552711915905428,32.399999380111694,2307.570008277893,127.45086439652628,4.574999928474426,25.542500019073486,0,697.6199951171875,Water Year
DPR,mid,1019,39.22846,-120.81518,recent,2018,29.764166514078777,0,109.01333411534628,8.757499992847443,21.059166590372723,14.908333291610083,12.301666597525278,6.79508840200807,31.629998683929443,1308.1600093841553,142.67785584499293,7.065000057220458,23.047499775886536,0,434.1400146484375,Water Year
DPR,mid,1019,39.22846,-120.81518,recent,2019,21.03416661421458,41.727499643961586,155.32416650652885,7.947500084837277,19.53499988714854,13.741249985992908,11.587499802311262,7.101887414496489,32.31999975442886,1863.8899980783463,112.2732759034416,2.7450000941753387,23.800000190734863,0,584.82000732421875,Water Year
DPR,mid,1019,39.22846,-120.81518,recent,2020,30.542499939600628,0,75.15499850859244,9.453333477179209,21.61749990781148,15.535416692495346,12.164166430632273,7.3032036193172365,31.119998693466187,901.8599821031094,127.89451120257571,6.849999904632568,23.72124993801117,0,130.5399932861328,Water Year
DPR,mid,1019,39.22846,-120.81518,recent,2021,34.837499936421715,0,87.6050012409687,9.077499856551487,21.487500031789143,15.282499944170317,12.410000175237656,7.573778083993219,32.49999988079071,1051.2600148916245,125.77306675387169,13.39500045776367,26.22749948501587,0,182.8000030517578,Water Year
DPR,mid,1019,39.22846,-120.81518,recent,2022,25.77416674296061,1.5658334096272786,71.62583281099796,9.198333402474722,21.604166666666668,15.401250034570694,12.405833264191946,6.872001223525986,30.890000581741333,859.5099937319756,174.82425893101362,5.740000128746033,21.79749989509583,0.699999988079071,439.3399963378906,Water Year
DPR,mid,1019,39.22846,-120.81518,recent,2023,27.466666777928676,28.180833339691166,156.11416653792065,7.492499974711489,18.66250006357829,13.077500019144889,11.1700000888668,7.4310589984013875,32.60000106878575,1873.369998455048,129.28776470063926,5.84500014781952,25.42000007629395,0,442.350006103516,Water Year
DPR,mid,1019,39.22846,-120.81518,recent,2024,28.959166447321557,0,98.25249809026714,9.475833137830104,20.505000273386642,14.990416705608373,11.029167135556538,7.425380708822797,31.74000072479252,1179.0299770832057,112.7244292565561,6.41499996185304,24.547500133514426,0,295.649993896484,Water Year
DPR,mid,1019,39.22846,-120.81518,recent,2025,28.5600001595237,0,121.38545292582022,8.857272820039238,19.6690909645774,14.26318189230832,10.811818144538162,7.192356570243569,28.9099998474121,1335.2399821840224,120.3342112285127,7.19499993324278,23.195000171661373,0,390.079986572266,Water Year
IH,low,454,39.09332,-120.92114,historic,1965,47.233332554499306,0,112.55250075614701,7.255833446979523,21.03749990463257,14.146666675806046,13.781666457653046,6.20226538850341,31.179999232292175,1350.630009073764,146.15796489075075,7.439999938011169,23.359999656677246,0.01999999955296516,247.6499938964844,Water Year
IH,low,454,39.09332,-120.92114,historic,1966,54.334999879201256,0,60.402499984484166,7.277499968806903,22.1866668065389,14.732083387672901,14.909166837731998,7.003358733274845,34.61000061035156,724.82999981381,120.59305415079348,10.224999904632568,16.154999494552612,0.00999999977648258,171.6199951171875,Water Year
IH,low,454,39.09332,-120.92114,historic,1967,45.3333326180776,0,119.34500042597452,7.85083328684171,21.71083339055379,14.780833338697752,13.860000103712082,7.682775444003066,34.55999958515167,1432.1400051116943,103.39132697491831,7.155000150203705,26.49749994277954,0,223.5099945068359,Water Year
IH,low,454,39.09332,-120.92114,historic,1968,53.15916728973389,0,69.35000002384186,7.466666677966714,22.325833479563396,14.896250078765055,14.85916680159668,6.364944518943764,34.85999953746796,832.2000002861023,94.07557780597996,5.904999788850546,24.799999713897705,0,135.57000732421875,Water Year
IH,low,454,39.09332,-120.92114,historic,1969,50.06583269437154,21.165000597635906,125.32416453585029,6.639999969551961,20.833333730697632,13.736666850124797,14.193333761145672,7.202740628897325,34.620000913739204,1503.8899744302034,128.21807932803736,5.639999747276306,24.410000324249268,0,229.7899932861328,Water Year
IH,low,454,39.09332,-120.92114,historic,1970,54.03916676839193,0,96.1383337477843,7.3891666531562805,22.44083333015442,14.91499999165535,15.051666676998138,6.285026549457173,31.580000638961792,1153.6600049734116,145.84383355433954,7.654999971389771,22.984999974568684,0,459.3999938964844,Water Year
IH,low,454,39.09332,-120.92114,historic,1971,47.95916668574015,2.3241666158040366,91.72249985672534,7.007500012715657,21.02916646003723,14.018333236376444,14.021666447321573,6.8488427161651355,33.060001254081726,1100.669998280704,126.96528414351089,5.310000002384186,24.519999027252197,0.119999997317791,345.1700134277344,Water Year
IH,low,454,39.09332,-120.92114,historic,1972,49.94583304723104,6.580833276112874,71.88749941190083,7.050833332973222,21.58916680018107,14.320000066577146,14.538333467207849,6.785457023245048,34.14000046253204,862.6499929428101,101.09768237608411,4.1700000166893005,23.90499973297119,0,261.92999267578125,Water Year
IH,low,454,39.09332,-120.92114,historic,1973,52.38583358128865,10.4474999482433,105.82833419243495,6.940833405901988,20.994166612625122,13.967500009263555,14.053333206723133,7.355214168342449,34.94000065326691,1269.9400103092194,113.77287643664039,4.920000113546848,23.34499979019165,0,143.24000549316406,Water Year
IH,low,454,39.09332,-120.92114,historic,1974,42.579166094462074,0,124.77500023692846,7.876666754484177,21.769166707992554,14.822916731238365,13.892499953508377,7.192817721456222,31.990001559257507,1497.3000028431416,105.20715300597172,8.250000238418579,23.475000381469727,0.4300000071525574,202.6300048828125,Water Year
IH,low,454,39.09332,-120.92114,historic,1975,44.794167041778564,0,94.16333316763242,6.991666664679845,21.15583340326945,14.073750033974648,14.164166738589605,6.976263723210439,31.279999256134033,1129.959998011589,105.27668375755133,7.34000015258789,23.25499963760376,1.5499999523162842,96.26000213623048,Water Year
IH,low,454,39.09332,-120.92114,historic,1976,57.98333374659221,0,34.20000036557516,6.780000020284206,21.823333422342937,14.301666721313572,15.04333340205873,6.218288432375206,33.030000457540154,410.40000438690186,82.01417537401477,8.615000128746033,20.987500190734863,0,18.8700008392334,Water Year
IH,low,454,39.09332,-120.92114,historic,1977,70.5166670481364,0,30.857500225305557,7.619999938954909,22.72499982515971,15.17249988205731,15.1049998862048,6.6428502126588835,33.140000000596046,370.2900027036667,99.16752715327613,12.574999809265138,23.12999963760376,5.400000095367432,76.12000274658203,Water Year
IH,low,454,39.09332,-120.92114,historic,1978,47.6324995358785,0,117.28083421786626,8.621666510899862,22.063333590825398,15.34250005086263,13.441667079925537,5.916223355801076,29.030001163482666,1407.3700106143951,106.9548647177457,8.480000019073486,22.393333435058594,0,377.4700012207031,Water Year
IH,low,454,39.09332,-120.92114,historic,1979,47.57916673024496,0.40166668097178143,85.57833350698154,7.335000082850456,21.34416659673055,14.339583339790503,14.009166513880094,7.111500468658752,32.89999967813492,1026.9400020837784,99.94861275094391,6.929999887943268,21.299999713897705,8.050000190734863,61.380001068115234,Water Year
IH,low,454,39.09332,-120.92114,historic,1980,47.41416676839193,0,98.63916712378462,7.771666606267293,21.59083318710327,14.681249896685282,13.819166580835978,5.732377273514144,29.679999113082886,1183.6700054854155,121.29359940179656,8.190000057220459,22.649999618530273,20.31999969482422,344.260009765625,Water Year
IH,low,454,39.09332,-120.92114,historic,1981,54.027500311533615,0,68.72999954223633,8.038333376248678,22.856666644414265,15.447500010331472,14.818333268165588,6.3363480514484385,31.629998683929443,824.7599945068359,114.18820644461985,8.75000011920929,24.02333339055379,0,237.1999969482422,Water Year
IH,low,454,39.09332,-120.92114,historic,1982,43.99999952316284,2.440833409627279,152.61000063518682,7.564166687428951,20.65333318710327,14.108749937266111,13.08916649967432,6.158470108105296,32.319998472929,1831.320007622242,84.56606568794452,11.25,23.499999046325684,0.8299999833106995,229.11000061035156,Water Year
IH,low,454,39.09332,-120.92114,historic,1983,42.638333002726235,0,140.5650010406971,7.564166749517123,20.757499933242798,14.160833341379961,13.193333183725676,6.520689430885845,31.1200013756752,1686.7800124883652,95.91109716714305,9.065000057220459,21.394999980926514,6.659999847412109,216.13999938964844,Water Year
IH,low,454,39.09332,-120.92114,historic,1984,50.96416652202606,0,97.87833309173584,8.015833208958307,22.05166681607564,15.033750012516975,14.035833607117334,6.829797129284232,32.89000141620636,1174.53999710083,136.19750038913872,8.974999904632568,25.600000381469727,0,349.1000061035156,Water Year
IH,low,454,39.09332,-120.92114,historic,1985,56.175833225250244,0,61.35416583468517,7.339166649927695,21.484166622161865,14.41166663604478,14.144999972234169,7.118585767539987,34.49000138044357,736.249990016222,128.9281392006528,8.489999890327454,15.72499942779541,0.28999999165534973,59.279998779296875,Water Year
IH,low,454,39.09332,-120.92114,historic,1986,49.59916639328003,0,120.22333365756397,8.39416679739952,21.956666866938274,15.175416832168898,13.562500069538752,5.980172954292525,32.650001883506775,1442.6800038907677,128.86290232208532,9.895000219345093,24.2375009059906,0,113.51000213623048,Water Year
IH,low,454,39.09332,-120.92114,historic,1987,59.254166762034096,0,45.69583262999853,8.514166553815206,23.177499850591023,15.845833202203115,14.663333296775818,6.403136889913525,32.49000000953674,548.3499915599823,132.27081172439074,10.149999618530273,22.459999879201252,0,108.95999908447266,Water Year
IH,low,454,39.09332,-120.92114,historic,1988,50.39833307266235,0,57.8791674785316,8.598333477973938,22.857500155766804,15.727916816870371,14.259166677792868,6.748724415235388,33.09000015258789,694.5500097423792,128.0258985043131,6.304999828338623,24.640000820159912,0.14000000059604645,232.6699981689453,Water Year
IH,low,454,39.09332,-120.92114,historic,1989,49.61250019073486,0,99.58416698453948,8.016666675607363,21.28333330154419,14.649999988575777,13.266666625936827,6.441979499867216,32.359998762607574,1195.0100038144737,121.84171203164122,10.474999904632568,24.479999542236328,0.00999999977648258,56.560001373291016,Water Year
IH,low,454,39.09332,-120.92114,historic,1990,47.49666659037272,0,55.44166707992554,8.29583328217268,22.730000098546345,15.512916690359512,14.434166816373667,6.382079783228576,32.77000030875206,665.3000049591064,115.41987129373165,7.209999978542328,19.406249955296516,0,128.9499969482422,Water Year
IH,low,454,39.09332,-120.92114,historic,1991,45.001665910085045,0,72.28833222637574,7.930000106493632,22.00750009218852,14.968750099341074,14.077499985694885,7.015609917006317,34.5999995470047,867.4599867165089,163.78099702343,7.104999780654907,25.085000038146973,0,41.66999816894531,Water Year
IH,low,454,39.09332,-120.92114,historic,1992,54.5,0,64.23250091308728,9.132499913374582,23.227500120798748,16.180000017086666,14.095000207424164,6.294195376632828,33.47000074386597,770.7900109570473,123.5118496099734,10.419999837875366,23.797499895095825,0,79.69000244140625,Water Year
IH,low,454,39.09332,-120.92114,historic,1993,43.73833354314168,0.7891666889190674,106.18000062461942,8.216666648785273,21.459166447321575,14.837916548053423,13.2424997985363,6.385753995633358,30.84999907016754,1274.160007495433,118.55125605876427,6.465000033378601,21.894999504089355,1.809999942779541,300.7900085449219,Water Year
IH,low,454,39.09332,-120.92114,historic,1994,52.72583293914795,0,53.13916605710983,7.79750011364619,22.634166558583576,15.215833336114883,14.836666444937388,6.4849823214777995,32.65000081062317,637.669992685318,101.06913647479259,7.495000123977661,24.78250026702881,0,134.2899932861328,Water Year
IH,low,454,39.09332,-120.92114,recent,1995,37.130833307902016,0,143.2758339055193,7.867500017086665,20.97416663169861,14.420833324392637,13.106666614611944,6.535946295579234,31.98999857902527,1719.3100068662316,123.3773088794693,8.110000133514404,20.8166667620341,0.00999999977648258,221.08999633789065,Water Year
IH,low,454,39.09332,-120.92114,recent,1996,40.814166704813644,0,103.0849987367789,8.945000032583872,22.504166841506958,15.724583437045416,13.559166808923086,6.064246607185645,31.24000096321106,1237.0199848413467,103.67064776072354,8.790000200271606,25.130001068115234,0.6899999976158142,238.1499938964844,Water Year
IH,low,454,39.09332,-120.92114,recent,1997,51.10416634877523,0,117.06583345184724,8.709999899069468,22.260833581288654,15.485416740179062,13.550833682219187,5.968516521946895,29.57000160217285,1404.7900014221668,155.3300280169812,8.264999866485596,23.90000057220459,0.27000001072883606,456,Water Year
IH,low,454,39.09332,-120.92114,recent,1998,34.79916652043661,0,133.3033325796326,8.135833233594894,20.06916642189026,14.102499827742577,11.933333188295364,6.365334040097084,32.42999875545502,1599.6399909555912,105.48500487508369,7.374999761581421,24.81999921798706,0,109.58000183105467,Water Year
IH,low,454,39.09332,-120.92114,recent,1999,51.29249938329061,0,88.96166806419691,7.104166657974322,21.09749976793925,14.100833212956786,13.993333109964928,6.605411870420878,31.499999389052395,1067.5400167703629,116.85135455520071,7.2099997997283944,22.242499589920044,0,108.62000274658205,Water Year
IH,low,454,39.09332,-120.92114,recent,2000,45.37500083446503,0,106.3175003528595,8.125833372275034,21.854999860127766,14.9904166162014,13.729166487852732,5.890527902654774,30.979998111724854,1275.810004234314,123.71357802149873,8.729999780654907,23.03749942779541,0,288.45001220703125,Water Year
IH,low,454,39.09332,-120.92114,recent,2001,55.334999879201256,0,49.87666583061218,8.089166775345802,22.774999777475994,15.432083276410898,14.685833002130192,7.175858383969182,33.10000032186508,598.5199899673462,108.31073196543477,6.919999837875367,23.199999968210857,0,126.36000061035156,Water Year
IH,low,454,39.09332,-120.92114,recent,2002,52.798332850138344,0,80.6225004196167,8.083333392937979,22.410833199818928,15.247083296378454,14.327499806880951,6.8580418674534265,33.68000149726868,967.4700050354004,118.77765623202772,6.725000262260437,21.999999904632567,0,117.16000366210938,Water Year
IH,low,454,39.09332,-120.92114,recent,2003,47.069166819254555,0,84.98833194871743,8.694166759649912,22.892500003178913,15.793333381414413,14.198333243529001,6.844340413620801,33.489999294281006,1019.8599833846091,123.67717461065097,7.68500006198883,24.329999923706055,0,360.5499877929687,Water Year
IH,low,454,39.09332,-120.92114,recent,2004,58.19500001271566,0,79.08749830722809,8.40583336353302,22.382500012715656,15.394166688124338,13.976666649182638,6.695829711832744,31.690001010894775,949.0499796867371,122.89678668217171,7.665000081062317,23.704999923706055,0,110.98999786376952,Water Year
IH,low,454,39.09332,-120.92114,recent,2005,38.53999980290731,0,97.01416643460591,8.086666623751322,21.663333257039387,14.874999940395355,13.576666633288067,6.616735765912479,33.22000002861023,1164.169997215271,86.25054880271381,11.229999542236328,26.045000076293945,0,209.2899932861328,Water Year
IH,low,454,39.09332,-120.92114,recent,2006,47.44583384195963,0,122.80749899226551,8.472499996423721,21.929166475931805,15.200833236177763,13.456666479508081,7.032718782797877,33.97999966144562,1473.6899879071862,120.65409880012626,8.339999914169312,23.696666558583576,0,276.1300048828125,Water Year
IH,low,454,39.09332,-120.92114,recent,2007,52.670833905537926,0,63.66666740179062,7.890833298365275,22.019999583562214,14.955416440963745,14.129166285196941,6.505629432931546,34.02999818325043,764.0000088214874,123.87526833229427,8.444999814033508,24.542499542236328,0,30.299999237060547,Water Year
IH,low,454,39.09332,-120.92114,recent,2008,58.79583326975504,0,53.3916654586792,8.145833313465118,22.34750008583069,15.246666699647903,14.20166677236557,7.31086539363908,33.010000467300415,640.6999855041504,138.85971578063513,5.430000066757202,23.645000219345093,0,199.67999267578125,Water Year
IH,low,454,39.09332,-120.92114,recent,2009,46.348332564036056,0,74.67583247025807,8.52250018219153,21.824166695276897,15.173333438734213,13.301666513085365,6.875548008354363,33.21999925374985,896.1099896430969,88.73794269797112,8.050000071525574,24.78249979019165,0,127.0500030517578,Water Year
IH,low,454,39.09332,-120.92114,recent,2010,45.36500040690104,0,89.243334017694,8.271666695674261,20.965833107630413,14.618749901652336,12.694166411956152,6.487298333635353,31.679998755455017,1070.920008212328,88.36841543041407,8.09000015258789,24.804999351501465,0,144.27999877929688,Water Year
IH,low,454,39.09332,-120.92114,recent,2011,41.77333243687948,0,118.73083316783111,8.206666648387909,20.698333263397217,14.452499955892563,12.491666615009308,6.6759617366932735,31.0600004196167,1424.7699980139732,114.53845213922584,8.324999809265137,23.824999809265137,0,155.08999633789063,Water Year
IH,low,454,39.09332,-120.92114,recent,2012,49.459166049957275,0,71.75583377977212,8.540833244721094,22.50499987602234,15.522916560371717,13.964166631301245,6.76045962619291,33.44000041484833,861.0700053572655,146.6232724750027,8.900000095367432,25.02999997138977,0,3.2100000381469727,Water Year
IH,low,454,39.09332,-120.92114,recent,2013,52.013333320617676,0,71.86833364516497,8.857500066359837,22.479166825612385,15.668333445986113,13.621666759252548,6.543795394219285,33.67000162601471,862.4200037419796,157.36942210708798,6.904999852180481,26.215001106262207,0,29.270000457763672,Water Year
IH,low,454,39.09332,-120.92114,recent,2014,52.574166774749756,0,59.457500787917525,9.882499982913336,23.90583324432373,16.894166613618534,14.023333261410396,6.059068890713232,33.06000077724457,713.4900094550103,149.62854910669333,10.179999828338623,22.259999752044678,0.02999999932944774,13.489999771118164,Water Year
IH,low,454,39.09332,-120.92114,recent,2015,55.69916661580404,0,58.89583306759596,10.24416689078013,23.800833145777386,17.02250001827876,13.556666254997253,5.843648635577473,28.450000762939453,706.7499968111515,163.31151040389852,9.049999713897705,24.53499984741211,0.8700000047683716,331.94000244140625,Water Year
IH,low,454,39.09332,-120.92114,recent,2016,53.23666652043661,0,107.90666551639636,9.081666588783264,22.398333231608074,15.73999991019567,13.316666642824808,6.56258079821963,31.959999084472656,1294.8799861967564,113.54647679933053,11.3149995803833,24.208333015441895,0,232.5399932861328,Water Year
IH,low,454,39.09332,-120.92114,recent,2017,49.714166482289635,1.4966665903727214,143.6000002026558,9.460833291212717,22.416666984558105,15.938750137885412,12.955833693345388,7.279743087344863,33.320000410079956,1723.2000024318695,125.18340090391023,6.24500012397766,26.517500400543213,0,494.80999755859375,Water Year
IH,low,454,39.09332,-120.92114,recent,2018,51.34166701634725,0,84.79833324750264,9.187500099341074,23.004166682561237,16.095833390951157,13.816666583220163,6.606741515165519,33.030001640319824,1017.5799989700317,139.91378426714093,9.099999785423279,23.93000030517578,0,343.489990234375,Water Year
IH,low,454,39.09332,-120.92114,recent,2019,41.439167181650795,3.5249999364217124,117.45250046253204,8.904999961455664,21.810832977294922,15.357916469375292,12.90583301583926,6.796513723149324,32.01999890804291,1409.4300055503845,110.27355014435712,5.530000030994415,25.057499408721924,0,428.7300109863281,Water Year
IH,low,454,39.09332,-120.92114,recent,2020,50.53083340326945,0,59.260834460146725,10.046666522820791,23.41499988238017,16.73083320260048,13.368333359559378,7.015392333280372,31.32999873161316,711.1300135217607,129.60941825768504,8.549999713897705,23.678333123524983,0.03999999910593033,101.20999908447266,Water Year
IH,low,454,39.09332,-120.92114,recent,2021,62.173333168029785,0,71.75666621234268,9.633333345254263,23.259166797002155,16.44625007112821,13.625833451747894,7.297804977449076,32.67000126838684,861.0799945481122,131.88159273144052,15.384999752044678,26.90500020980835,0,153.0800018310547,Water Year
IH,low,454,39.09332,-120.92114,recent,2022,51.311666806538895,0,54.714165250460304,9.832500159740452,23.28750022252401,16.56000019113223,13.455000062783558,6.863688668766353,31.350001335144043,656.5699830055237,179.28904316434216,6.795000076293945,22.68750047683717,0.25,345.29998779296875,Water Year
IH,low,454,39.09332,-120.92114,recent,2023,52.036666870117195,0,121.76583450784288,8.47249995668728,20.591666777928676,14.532083367307978,12.119166821241395,7.215065639253874,33.29000151157379,1461.1900140941145,131.01938478432223,7.500000000000014,26.2150011062622,0,105.970001220703,Water Year
IH,low,454,39.09332,-120.92114,recent,2024,51.25666761398318,0,75.56166684130835,10.456666588783271,22.440833250681568,16.448749919732418,11.984166661898296,7.152835072865748,31.76999950408932,906.7400020957002,112.31105650561467,8.675000190734865,25.74999952316285,0,204.350006103516,Water Year
IH,low,454,39.09332,-120.92114,recent,2025,49.84272766113279,0,93.27999998849222,9.397272651845759,21.62181776220148,15.50954520702362,12.224545110355722,6.889457449810132,29.95999836921693,1026.0799998734144,119.12445965744463,8.799999952316274,22.31999969482425,0.00999999977648258,28.4300003051758,Water Year
LV2,high,2500,40.46563,-121.51487,historic,1965,44.41416621208191,812.2508265177408,179.37166651089987,-2.964166676004728,9.808333379837373,3.422083351916323,12.772500055842102,6.103920702716815,30.889999389648438,2152.4599981307983,129.75428540946228,-3.3450000565499067,6.919999837875366,24.190000534057617,334.7900085449219,Water Year
LV2,high,2500,40.46563,-121.51487,historic,1966,51.75916647911072,369.92166900634766,100.33166590332985,-3.2108332812786102,10.971666482742876,3.880416600732133,14.182499764021486,7.418603461606971,35.91999912261963,1203.9799908399582,122.97072859425894,-0.034999847412109375,6.184999763965607,5.360000133514404,120.33000183105467,Water Year
LV2,high,2500,40.46563,-121.51487,historic,1967,46.84583361943563,718.3350041707357,187.44166831175485,-3.0166667103767395,10.039999860028425,3.511666574825843,13.056666570405165,7.097691784116455,33.40000057220459,2249.3000197410583,98.3487996358198,1.0299999713897705,11.31999957561493,5.309999942779541,356.1700134277344,Water Year
LV2,high,2500,40.46563,-121.51487,historic,1968,48.770833571751915,311.02416221300757,144.29916514952978,-2.691666687528292,10.504166677594185,3.906249995032946,13.195833365122477,6.513095238499743,34.61000061035156,1731.5899817943573,80.11246556813774,-4.9150000512599945,14.430000305175781,2.4700000286102295,215.5,Water Year
LV2,high,2500,40.46563,-121.51487,historic,1969,48.49083352088928,793.0200030008951,187.41500282287598,-3.504166598121325,9.621666808923086,3.05875010540088,13.12583340704441,7.980129417589466,35.53999996185303,2248.9800338745117,108.60458658348149,-5.9700000286102295,13.110000133514404,11.890000343322754,455.8699951171875,Water Year
LV2,high,2500,40.46563,-121.51487,historic,1970,48.642500480016075,729.7400013605753,187.4150000413259,-2.384166662891706,11.097500105698904,4.356666721403599,13.481666768590609,6.270549293147802,30.99000072479248,2248.9800004959106,136.39702055003946,-3.0449999570846558,13.897500038146973,0,796.67999267578125,Water Year
LV2,high,2500,40.46563,-121.51487,historic,1971,43.89583388964335,621.1333338419596,167.7849991718928,-2.919166694084803,9.266666660706203,3.1737499833106995,12.185833354791006,7.001702423125891,33.769999504089355,2013.4199900627136,100.1144742021267,-5.945000052452087,13.690000057220459,6.71999979019165,460.7000122070313,Water Year
LV2,high,2500,40.46563,-121.51487,historic,1972,49.79749917984009,340.235829671224,126.87416545550028,-3.3391667107741037,10.237499934931597,3.4491666120787463,13.5766666457057,6.917648299285703,35.769999504089355,1522.4899854660034,68.35756559842488,-7.035000205039978,14.149999618530273,0,289.94000244140625,Water Year
LV2,high,2500,40.46563,-121.51487,historic,1973,46.769166469573975,506.2624931335449,147.3374995390574,-3.25083335240682,10.043333366513252,3.3962500070532164,13.294166718920073,7.6427386987232975,34.839999198913574,1768.049994468689,90.25156691561767,-6.309999793767929,12.184999704360962,27.719999313354492,215.2400054931641,Water Year
LV2,high,2500,40.46563,-121.51487,historic,1974,44.08666706085205,1186.230832417806,226.08499789237976,-2.7083333134651184,10.184999957680702,3.738333322107792,12.89333327114582,7.506282343487866,32.130001068115234,2713.019974708557,118.88912555253849,-2.5799998939037323,12.489999890327454,9.619999885559082,470.8999938964844,Water Year
LV2,high,2500,40.46563,-121.51487,historic,1975,43.28333306312561,436.5058368047078,152.21083370844522,-4.226666549841563,9.253333364923796,2.5133334075411162,13.479999914765358,6.86699490435776,33.21999931335449,1826.5300045013428,90.64201407666962,-4.174999833106995,11.589999556541443,21.469999313354492,94.30999755859376,Water Year
LV2,high,2500,40.46563,-121.51487,historic,1976,43.92416683832804,169.44499905904132,72.83666634559631,-4.355833373963833,10.722500065962475,3.1833333459993205,15.078333439926308,5.516208956089687,31.129999160766605,874.0399961471558,88.2850985459399,-2.1250001192092896,6.134999990463257,28.43000030517578,24.399999618530273,Water Year
LV2,high,2500,40.46563,-121.51487,historic,1977,45.335833390553795,43.62249928712845,67.32666607697804,-4.165833423535029,11.556666612625122,3.6954165945450463,15.72250003616015,6.17171750476406,34.3700008392334,807.9199929237366,79.72501826469859,7.489999830722809,12.53499948978424,4.480000019073486,82.55999755859375,Water Year
LV2,high,2500,40.46563,-121.51487,historic,1978,39.28083380063375,657.8433386484782,184.4058358669281,-3.5974999368190765,10.50000011920929,3.4512500911951065,14.097500056028366,5.163023744747409,28.799999237060547,2212.870030403137,97.35401128832916,-2.774999976158142,6.195000171661377,13.649999618530272,576.96002197265625,Water Year
LV2,high,2500,40.46563,-121.51487,historic,1979,44.102499643961586,284.8866672515869,142.89666686455408,-4.388333280881246,10.077500029156605,2.84458337413768,14.465833310037851,6.475043141909416,33.540000915527344,1714.760002374649,86.47042641698997,5.40500020980835,8.45000010728836,14.890000343322754,213.66000366210935,Water Year
LV2,high,2500,40.46563,-121.51487,historic,1980,44.11916637420654,503.2374954223633,145.2466651995977,-3.83833334594965,10.353333453337351,3.257500053693851,14.191666799287,5.256177171899733,29.690000534057617,1742.9599823951721,82.51372881444492,-0.7049999237060547,10.480000451207161,33.20000076293945,116.22000122070313,Water Year
LV2,high,2500,40.46563,-121.51487,historic,1981,50.38500054677328,225.67583020528158,126.90833294391632,-3.139166687925657,11.912500103314716,4.3866667076945305,15.051666791240374,5.510177546813438,31.910000801086426,1522.8999953269958,85.92039355605094,2.6850000619888306,13.190000295639038,0,123.0500030517578,Water Year
LV2,high,2500,40.46563,-121.51487,historic,1982,37.491666873296104,909.0958247184753,242.08166797955832,-3.8700000196695328,9.595833371082941,2.8629166757067046,13.465833390752474,5.796674776527711,32.11999988555908,2904.9800157546997,95.11600226746205,1.0399999618530273,11.59500002861023,10.619999885559082,183.82000732421875,Water Year
